Rented Bike Count,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,DateTime,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
942,0.6126081,0.18533951,0.072465084,0.9258713,0.65286624,0.28881115,-0.13179988,-0.1718911,False,True,2018-06-10 10:00:00,0.0,0.0,1.0,0.0
1074,0.7047033,-0.10933786,-0.21704286,0.9077871,0.61458033,0.703225,-0.13179988,-0.1718911,False,True,2018-06-10 11:00:00,0.0,0.0,1.0,0.0
1442,0.86377716,-0.4040152,0.45847583,0.90614307,0.61458033,2.1651855,-0.13179988,-0.1718911,False,True,2018-06-10 12:00:00,0.0,0.0,1.0,0.0
1752,0.9475002,-0.502241,-0.5065508,0.8732626,0.63755184,1.8658864,-0.13179988,-0.1718911,False,True,2018-06-10 13:00:00,0.0,0.0,1.0,0.0
1985,0.93912786,-0.35490236,-0.60305345,0.9258713,0.70646656,1.1636851,-0.13179988,-0.1718911,False,True,2018-06-10 14:00:00,0.0,0.0,1.0,0.0
2182,0.99773395,-0.45312813,-0.5065508,0.9258713,0.70646656,0.88740903,-0.13179988,-0.1718911,False,True,2018-06-10 15:00:00,0.0,0.0,1.0,0.0
2333,0.99773395,-0.35490236,-0.12054017,0.9258713,0.75240964,0.6917135,-0.13179988,-0.1718911,False,True,2018-06-10 16:00:00,0.0,0.0,1.0,0.0
2431,0.9809894,-0.30578947,-0.41004825,0.9258713,0.76006687,0.28881115,-0.13179988,-0.1718911,False,True,2018-06-10 17:00:00,0.0,0.0,1.0,0.0
2367,0.93912786,-0.25667655,-0.41004825,0.9258713,0.75240964,-0.10257981,-0.13179988,-0.1718911,False,True,2018-06-10 18:00:00,0.0,0.0,1.0,0.0
2267,0.8805217,-0.15845075,-0.6995562,0.9258713,0.7447525,-0.51699376,-0.13179988,-0.1718911,False,True,2018-06-10 19:00:00,0.0,0.0,1.0,0.0
2300,0.8302878,-0.15845075,-0.41004825,0.9258713,0.6988093,-0.6436202,-0.13179988,-0.1718911,False,True,2018-06-10 20:00:00,0.0,0.0,1.0,0.0
2026,0.7716818,-0.15845075,-0.21704286,0.9258713,0.65286624,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-10 21:00:00,0.0,0.0,1.0,0.0
1634,0.72144794,-0.15845075,0.072465084,0.9258713,0.60692304,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-10 22:00:00,0.0,0.0,1.0,0.0
1191,0.6712141,-0.10933786,-0.21704286,0.9258713,0.5839515,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-10 23:00:00,0.0,0.0,1.0,0.0
918,0.62098026,-0.011112073,-0.31354555,0.9258713,0.5839515,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 00:00:00,0.0,0.0,1.0,0.0
555,0.5791187,0.038000822,-0.41004825,0.9258713,0.56863713,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 01:00:00,0.0,0.0,1.0,0.0
353,0.528885,0.08711372,-0.21704286,0.9258713,0.54566556,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 02:00:00,0.0,0.0,1.0,0.0
232,0.4953957,0.13622662,-0.41004825,0.9258713,0.5380084,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 03:00:00,0.0,0.0,1.0,0.0
194,0.4953957,0.08711372,-0.6995562,0.9258713,0.5150368,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 04:00:00,0.0,0.0,1.0,0.0
324,0.4953957,0.13622662,-0.5065508,0.9258713,0.5380084,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 05:00:00,0.0,0.0,1.0,0.0
807,0.47865117,0.13622662,-0.89256144,0.9258713,0.522694,-0.6205972,-0.13179988,-0.1718911,False,True,2018-06-11 06:00:00,0.0,0.0,1.0,0.0
1629,0.5205127,0.038000822,-0.60305345,0.9258713,0.5150368,-0.21769479,-0.13179988,-0.1718911,False,True,2018-06-11 07:00:00,0.0,0.0,1.0,0.0
2375,0.6544696,-0.15845075,-0.21704286,0.9258713,0.5533228,0.76078254,-0.13179988,-0.1718911,False,True,2018-06-11 08:00:00,0.0,0.0,1.0,0.0
1307,0.78005415,-0.502241,-0.02403749,0.7433848,0.49972245,1.3824034,-0.13179988,-0.1718911,False,True,2018-06-11 09:00:00,0.0,0.0,1.0,0.0
992,0.9056387,-0.55135393,-0.41004825,0.9258713,0.5839515,2.4184384,-0.13179988,-0.1718911,False,True,2018-06-11 10:00:00,0.0,0.0,1.0,0.0
1107,0.86377716,-0.30578947,-0.31354555,0.9258713,0.6605234,1.1061275,-0.13179988,-0.1718911,False,True,2018-06-11 11:00:00,0.0,0.0,1.0,0.0
1204,0.86377716,-0.30578947,-0.5065508,0.9258713,0.6605234,0.28881115,-0.13179988,-0.1718911,False,True,2018-06-11 12:00:00,0.0,0.0,1.0,0.0
1033,0.9056387,-0.45312813,-0.5065508,0.9258713,0.6298947,0.5420641,-0.13179988,-0.1718911,False,True,2018-06-11 13:00:00,0.0,0.0,1.0,0.0
1075,0.9223832,-0.55135393,-0.6995562,0.9258713,0.5916087,0.46148366,-0.13179988,-0.1718911,False,True,2018-06-11 14:00:00,0.0,0.0,1.0,0.0
1240,0.78005415,0.08711372,-0.41004825,0.7729772,0.76006687,-0.26374078,-0.13179988,-0.1718911,False,True,2018-06-11 15:00:00,0.0,0.0,1.0,0.0
1220,0.7633095,0.08711372,0.072465084,0.9258713,0.7447525,-0.49397075,-0.13179988,-0.1718911,False,True,2018-06-11 16:00:00,0.0,0.0,1.0,0.0
1475,0.6544696,0.6764685,1.6165078,0.9258713,0.8672675,-0.52850527,-0.13179988,-0.1718911,False,True,2018-06-11 17:00:00,0.0,0.0,1.0,0.0
1491,0.5791187,1.0693717,2.0990212,0.9258713,0.9285251,-0.51699376,-0.13179988,-0.1718911,False,True,2018-06-11 18:00:00,0.0,0.0,1.0,0.0
873,0.54562956,1.3149362,-0.5065508,0.35210732,0.9744681,-0.5630397,0.311412,-0.1718911,False,True,2018-06-11 19:00:00,0.0,0.0,1.0,0.0
1280,0.5205127,1.2658232,-0.02403749,0.9258713,0.93618214,-0.60908574,-0.13179988,-0.1718911,False,True,2018-06-11 20:00:00,0.0,0.0,1.0,0.0
1647,0.51214033,1.1675974,-0.6995562,0.9258713,0.8978963,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 21:00:00,0.0,0.0,1.0,0.0
1117,0.51214033,0.87292004,-1.5680802,0.9258713,0.80601,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-11 22:00:00,0.0,0.0,1.0,0.0
384,0.445162,1.7078393,-0.89256144,-1.6059241,0.9897825,-0.65513176,2.9706833,-0.1718911,False,True,2018-06-11 23:00:00,0.0,0.0,1.0,0.0
470,0.42841733,1.756952,-0.98906416,0.77133316,0.9897825,-0.65513176,0.7546239,-0.1718911,False,True,2018-06-12 00:00:00,0.0,0.0,1.0,0.0
454,0.40330046,1.6587263,-0.79605883,0.8568224,0.93618214,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 01:00:00,0.0,0.0,1.0,0.0
385,0.40330046,1.4131619,-0.5065508,0.9258713,0.8749247,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 02:00:00,0.0,0.0,1.0,0.0
206,0.3865558,1.4131619,-1.1820695,0.91765124,0.8596103,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 03:00:00,0.0,0.0,1.0,0.0
144,0.3865558,1.2658232,-0.89256144,0.9258713,0.8136672,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 04:00:00,0.0,0.0,1.0,0.0
296,0.36143893,1.4131619,-1.0855669,0.9258713,0.83663875,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 05:00:00,0.0,0.0,1.0,0.0
740,0.3195774,1.3149362,-0.6995562,0.9258713,0.7677241,-0.6205972,-0.13179988,-0.1718911,False,True,2018-06-12 06:00:00,0.0,0.0,1.0,0.0
1573,0.3530666,0.92203295,-0.21704286,0.51157755,0.683495,-0.09106829,-0.13179988,-0.1718911,False,True,2018-06-12 07:00:00,0.0,0.0,1.0,0.0
2495,0.51214033,0.430904,-0.60305345,0.88641477,0.6605234,0.8298515,-0.13179988,-0.1718911,False,True,2018-06-12 08:00:00,0.0,0.0,1.0,0.0
1317,0.6879588,0.08711372,-0.79605883,0.9225833,0.683495,1.854375,-0.13179988,-0.1718911,False,True,2018-06-12 09:00:00,0.0,0.0,1.0,0.0
971,0.7716818,-0.25667655,-0.60305345,0.9242273,0.60692304,1.9694898,-0.13179988,-0.1718911,False,True,2018-06-12 10:00:00,0.0,0.0,1.0,0.0
1092,0.8386602,-0.20756367,0.84448636,0.8584664,0.683495,2.2918117,-0.13179988,-0.1718911,False,True,2018-06-12 11:00:00,0.0,0.0,1.0,0.0
1202,0.93075556,-0.35490236,0.072465084,0.9258713,0.6988093,1.9810013,-0.13179988,-0.1718911,False,True,2018-06-12 12:00:00,0.0,0.0,1.0,0.0
1215,1.0730848,-0.6004668,-0.89256144,0.9258713,0.6988093,3.0055249,-0.13179988,-0.1718911,False,True,2018-06-12 13:00:00,0.0,0.0,1.0,0.0
1246,1.0647124,-0.6495797,0.45847583,0.8617544,0.6605234,0.9449665,-0.13179988,-0.1718911,False,True,2018-06-12 14:00:00,0.0,0.0,1.0,0.0
1427,1.1149462,-0.7969184,0.94098914,0.8880588,0.62223744,1.1751965,-0.13179988,-0.1718911,False,True,2018-06-12 15:00:00,0.0,0.0,1.0,0.0
1714,1.1149462,-0.55135393,2.0025184,0.91929525,0.75240964,2.1651855,-0.13179988,-0.1718911,False,True,2018-06-12 16:00:00,0.0,0.0,1.0,0.0
2270,1.1316909,-0.55135393,1.230497,0.88641477,0.7677241,1.3708919,-0.13179988,-0.1718911,False,True,2018-06-12 17:00:00,0.0,0.0,1.0,0.0
3404,1.0061063,-0.25667655,1.809513,0.9258713,0.80601,0.81834,-0.13179988,-0.1718911,False,True,2018-06-12 18:00:00,0.0,0.0,1.0,0.0
2873,0.85540485,-0.011112073,0.6514812,0.92093927,0.78303844,0.024046648,-0.13179988,-0.1718911,False,True,2018-06-12 19:00:00,0.0,0.0,1.0,0.0
2579,0.7298203,0.18533951,1.520005,0.9258713,0.75240964,-0.5515282,-0.13179988,-0.1718911,False,True,2018-06-12 20:00:00,0.0,0.0,1.0,0.0
2505,0.64609724,0.5782427,0.072465084,0.90285504,0.8289815,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 21:00:00,0.0,0.0,1.0,0.0
2309,0.5958634,0.5782427,-0.6995562,0.9258713,0.78303844,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 22:00:00,0.0,0.0,1.0,0.0
1657,0.55400187,0.6764685,-1.0855669,0.9077871,0.78303844,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-12 23:00:00,0.0,0.0,1.0,0.0
1274,0.5372572,0.87292004,-0.5065508,0.8732626,0.8289815,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 00:00:00,0.0,0.0,1.0,0.0
1088,0.503768,0.92203295,-0.98906416,0.90449905,0.8136672,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 01:00:00,0.0,0.0,1.0,0.0
847,0.4619065,0.8238072,-1.0855669,0.90285504,0.7447525,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 02:00:00,0.0,0.0,1.0,0.0
591,0.47027883,0.7255814,-0.6995562,0.8453142,0.72178096,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 03:00:00,0.0,0.0,1.0,0.0
421,0.4870235,0.77469426,-0.79605883,0.8157218,0.75240964,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 04:00:00,0.0,0.0,1.0,0.0
290,0.47865117,0.87292004,-1.2785721,0.85517836,0.77538127,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 05:00:00,0.0,0.0,1.0,0.0
416,0.4870235,0.8238072,-0.79605883,0.79928154,0.7677241,-0.5860627,-0.13179988,-0.1718911,False,True,2018-06-13 06:00:00,0.0,0.0,1.0,0.0
657,0.54562956,0.5291298,-1.3750747,-0.2627573,0.72178096,-0.17164882,-0.13179988,-0.1718911,False,True,2018-06-13 07:00:00,0.0,0.0,1.0,0.0
959,0.6544696,0.3326782,-0.21704286,-0.71157557,0.7447525,0.46148366,-0.13179988,-0.1718911,False,True,2018-06-13 08:00:00,0.0,0.0,1.0,0.0
1111,0.8135433,0.038000822,-0.12054017,-0.668831,0.7677241,1.4169378,-0.13179988,-0.1718911,False,True,2018-06-13 09:00:00,0.0,0.0,1.0,0.0
1269,0.8470325,-0.060224965,0.45847583,-0.47976834,0.76006687,0.6111331,-0.13179988,-0.1718911,False,True,2018-06-13 10:00:00,0.0,0.0,1.0,0.0
1478,0.9726171,-0.35490236,-0.21704286,-0.170692,0.7294381,1.6126335,-0.13179988,-0.1718911,False,True,2018-06-13 11:00:00,0.0,0.0,1.0,0.0
1747,0.9726171,-0.10933786,0.55497843,-0.56361353,0.844296,1.3478689,-0.13179988,-0.1718911,False,True,2018-06-13 12:00:00,0.0,0.0,1.0,0.0
1834,1.0061063,-0.30578947,0.072465084,0.19263709,0.78303844,1.301823,-0.13179988,-0.1718911,False,True,2018-06-13 13:00:00,0.0,0.0,1.0,0.0
2088,1.1484355,-0.4040152,0.6514812,-0.5225129,0.8596103,2.7407603,-0.13179988,-0.1718911,False,True,2018-06-13 14:00:00,0.0,0.0,1.0,0.0
2288,1.0563401,-0.4040152,0.45847583,-0.6770511,0.78303844,-0.1140913,-0.13179988,-0.1718911,False,True,2018-06-13 15:00:00,0.0,0.0,1.0,0.0
2474,1.081457,-0.4040152,-0.02403749,-0.46826017,0.79835284,0.1046272,-0.13179988,-0.1718911,False,True,2018-06-13 16:00:00,0.0,0.0,1.0,0.0
2664,1.0647124,-0.060224965,1.520005,-0.8513175,0.9438394,0.34636864,-0.13179988,-0.1718911,False,True,2018-06-13 17:00:00,0.0,0.0,1.0,0.0
2479,0.8805217,0.2344524,1.809513,-0.31536603,0.9055534,-0.0795568,-0.13179988,-0.1718911,False,True,2018-06-13 18:00:00,0.0,0.0,1.0,0.0
2404,0.8302878,0.28356528,0.55497843,0.011794551,0.8825819,-0.1371143,-0.13179988,-0.1718911,False,True,2018-06-13 19:00:00,0.0,0.0,1.0,0.0
2276,0.7716818,0.3326782,-0.41004825,0.28634638,0.85195315,-0.5515282,-0.13179988,-0.1718911,False,True,2018-06-13 20:00:00,0.0,0.0,1.0,0.0
2166,0.7465648,0.430904,-1.6645828,0.0791995,0.8596103,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 21:00:00,0.0,0.0,1.0,0.0
1934,0.7298203,0.38179109,-0.5065508,0.0019304133,0.8289815,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 22:00:00,0.0,0.0,1.0,0.0
1394,0.72144794,0.18533951,-1.5680802,0.64145535,0.75240964,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-13 23:00:00,0.0,0.0,1.0,0.0
1047,0.6879588,0.5291298,-1.1820695,-0.5767657,0.844296,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 00:00:00,0.0,0.0,1.0,0.0
715,0.66284174,0.6764685,-0.6995562,-0.8628257,0.8749247,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 01:00:00,0.0,0.0,1.0,0.0
453,0.66284174,0.7255814,-0.89256144,-0.9992796,0.89023906,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 02:00:00,0.0,0.0,1.0,0.0
289,0.66284174,0.7255814,-0.98906416,-1.1192933,0.89023906,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 03:00:00,0.0,0.0,1.0,0.0
193,0.6795864,0.6764685,-0.89256144,-1.2491711,0.89023906,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 04:00:00,0.0,0.0,1.0,0.0
154,0.62098026,1.2658232,1.4235024,-1.5105708,1.0280684,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 05:00:00,0.0,0.0,1.0,0.0
100,0.55400187,1.806065,-0.31354555,-2.0678945,1.1122975,-0.65513176,1.1978358,-0.1718911,False,True,2018-06-14 06:00:00,0.0,0.0,1.0,0.0
94,0.54562956,1.9042908,-0.79605883,-1.9150004,1.135269,-0.65513176,11.834921,-0.1718911,False,True,2018-06-14 07:00:00,0.0,0.0,1.0,0.0
187,0.503768,1.9042908,-0.5065508,-1.5533154,1.0969832,-0.5860627,10.062074,-0.1718911,False,True,2018-06-14 08:00:00,0.0,0.0,1.0,0.0
175,0.5205127,1.8551779,-1.0855669,-1.9133564,1.0969832,-0.45943624,1.1978358,-0.1718911,False,True,2018-06-14 09:00:00,0.0,0.0,1.0,0.0
532,0.57074654,1.756952,-0.60305345,-1.5450952,1.1199548,0.047069695,0.7546239,-0.1718911,False,True,2018-06-14 10:00:00,0.0,0.0,1.0,0.0
735,0.63772494,1.0202588,-0.02403749,-1.096277,0.966811,0.78380555,-0.13179988,-0.1718911,False,True,2018-06-14 11:00:00,0.0,0.0,1.0,0.0
945,0.6963311,0.8238072,-0.98906416,-0.92201054,0.9514966,0.57659864,-0.13179988,-0.1718911,False,True,2018-06-14 12:00:00,0.0,0.0,1.0,0.0
1056,0.8302878,0.430904,-0.5065508,-0.8332333,0.93618214,1.1291504,-0.13179988,-0.1718911,False,True,2018-06-14 13:00:00,0.0,0.0,1.0,0.0
1153,0.9140109,0.18533951,-0.5065508,-0.2545372,0.91321063,1.5435644,-0.13179988,-0.1718911,False,True,2018-06-14 14:00:00,0.0,0.0,1.0,0.0
1292,0.9809894,-0.060224965,0.072465084,0.3734796,0.8749247,1.117639,-0.13179988,-0.1718911,False,True,2018-06-14 15:00:00,0.0,0.0,1.0,0.0
1550,1.0144786,-0.10933786,-0.98906416,0.47047696,0.8825819,0.8068285,-0.13179988,-0.1718911,False,True,2018-06-14 16:00:00,0.0,0.0,1.0,0.0
1934,0.9809894,-0.060224965,-0.6995562,0.70557225,0.8749247,-0.1371143,-0.13179988,-0.1718911,False,True,2018-06-14 17:00:00,0.0,0.0,1.0,0.0
2962,0.93075556,0.13622662,-0.21704286,0.81900984,0.91321063,-0.35583276,-0.13179988,-0.1718911,False,True,2018-06-14 18:00:00,0.0,0.0,1.0,0.0
1856,0.8972664,0.2344524,-1.0855669,0.85353434,0.92086786,-0.43641323,-0.13179988,-0.1718911,False,True,2018-06-14 19:00:00,0.0,0.0,1.0,0.0
1557,0.8135433,0.77469426,-0.5065508,0.258398,1.0433829,-0.6436202,-0.13179988,-0.1718911,False,True,2018-06-14 20:00:00,0.0,0.0,1.0,0.0
1807,0.78005415,0.6764685,-0.6995562,0.5740504,0.9821253,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 21:00:00,0.0,0.0,1.0,0.0
1737,0.7465648,0.6764685,-0.6995562,0.8469582,0.9514966,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 22:00:00,0.0,0.0,1.0,0.0
1295,0.7298203,0.4800169,-0.89256144,0.9258713,0.8672675,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-14 23:00:00,0.0,0.0,1.0,0.0
986,0.6795864,0.5782427,-0.79605883,0.9258713,0.8596103,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-15 00:00:00,0.0,0.0,1.0,0.0
717,0.64609724,0.3326782,-0.5065508,0.9258713,0.7370953,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-15 01:00:00,0.0,0.0,1.0,0.0
403,0.6042357,0.430904,-0.60305345,0.9258713,0.7370953,-0.65513176,-0.043157503,-0.1718911,False,True,2018-06-15 02:00:00,0.0,0.0,1.0,0.0
154,0.4953957,1.7078393,-0.6995562,-1.673329,1.0357257,-0.65513176,4.6548886,-0.1718911,False,True,2018-06-15 03:00:00,0.0,0.0,1.0,0.0
72,0.42841733,1.7078393,-0.12054017,-1.3313723,0.9744681,-0.65513176,9.17565,-0.1718911,False,True,2018-06-15 04:00:00,0.0,0.0,1.0,0.0
161,0.37818345,1.3640491,-0.60305345,0.6299472,0.83663875,-0.65513176,0.311412,-0.1718911,False,True,2018-06-15 05:00:00,0.0,0.0,1.0,0.0
609,0.36143893,1.2167103,-0.41004825,0.9258713,0.77538127,-0.5745512,-0.13179988,-0.1718911,False,True,2018-06-15 06:00:00,0.0,0.0,1.0,0.0
1467,0.445162,0.8238072,-0.31354555,0.9258713,0.7294381,-0.0104878135,-0.13179988,-0.1718911,False,True,2018-06-15 07:00:00,0.0,0.0,1.0,0.0
2328,0.4870235,0.6273556,-0.60305345,0.91271913,0.70646656,0.047069695,-0.13179988,-0.1718911,False,True,2018-06-15 08:00:00,0.0,0.0,1.0,0.0
1170,0.6042357,0.3326782,-0.31354555,0.9258713,0.70646656,0.41543764,-0.13179988,-0.1718911,False,True,2018-06-15 09:00:00,0.0,0.0,1.0,0.0
1004,0.7633095,-0.10933786,-0.21704286,0.9077871,0.66818064,1.5435644,-0.13179988,-0.1718911,False,True,2018-06-15 10:00:00,0.0,0.0,1.0,0.0
1118,0.8386602,-0.060224965,-0.31354555,0.79106146,0.75240964,1.9234439,-0.13179988,-0.1718911,False,True,2018-06-15 11:00:00,0.0,0.0,1.0,0.0
1193,0.9642447,-0.4040152,-0.12054017,0.9258713,0.6988093,2.8788984,-0.13179988,-0.1718911,False,True,2018-06-15 12:00:00,0.0,0.0,1.0,0.0
1035,1.0395955,-0.502241,0.072465084,0.81900984,0.7141237,3.281801,-0.13179988,-0.1718911,False,True,2018-06-15 13:00:00,0.0,0.0,1.0,0.0
1027,1.1316909,-0.7478055,0.36197302,0.83380604,0.66818064,3.0630825,-0.13179988,-0.1718911,False,True,2018-06-15 14:00:00,0.0,0.0,1.0,0.0
1461,1.1568078,-0.89514416,-0.12054017,0.91765124,0.5992659,2.130651,-0.13179988,-0.1718911,False,True,2018-06-15 15:00:00,0.0,0.0,1.0,0.0
1726,1.1400632,-0.6495797,-0.12054017,0.9258713,0.72178096,1.5435644,-0.13179988,-0.1718911,False,True,2018-06-15 16:00:00,0.0,0.0,1.0,0.0
2460,1.1065739,-0.6495797,-0.31354555,0.9258713,0.6988093,0.79531705,-0.13179988,-0.1718911,False,True,2018-06-15 17:00:00,0.0,0.0,1.0,0.0
2891,1.0898293,-0.6986926,-0.21704286,0.9258713,0.6605234,0.91043204,-0.13179988,-0.1718911,False,True,2018-06-15 18:00:00,0.0,0.0,1.0,0.0
2984,0.9558724,-0.502241,-0.21704286,0.9258713,0.6452091,0.024046648,-0.13179988,-0.1718911,False,True,2018-06-15 19:00:00,0.0,0.0,1.0,0.0
2441,0.8135433,-0.35490236,-0.41004825,0.9258713,0.5992659,-0.5860627,-0.13179988,-0.1718911,False,True,2018-06-15 20:00:00,0.0,0.0,1.0,0.0
2337,0.71307564,-0.20756367,-0.21704286,0.9258713,0.57629436,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-15 21:00:00,0.0,0.0,1.0,0.0
2155,0.62935257,-0.20756367,-0.31354555,0.9258713,0.5073796,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-15 22:00:00,0.0,0.0,1.0,0.0
1593,0.56237423,-0.15845075,-0.31354555,0.9258713,0.47675088,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-15 23:00:00,0.0,0.0,1.0,0.0
1217,0.51214033,-0.060224965,-0.12054017,0.9258713,0.46909368,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 00:00:00,0.0,0.0,1.0,0.0
1056,0.4619065,0.038000822,-0.41004825,0.9258713,0.46909368,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 01:00:00,0.0,0.0,1.0,0.0
764,0.420045,0.08711372,-0.89256144,0.9258713,0.4537793,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 02:00:00,0.0,0.0,1.0,0.0
518,0.37818345,0.13622662,-0.5065508,0.9258713,0.43080774,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 03:00:00,0.0,0.0,1.0,0.0
317,0.33632195,0.2344524,-0.6995562,0.9258713,0.43846494,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 04:00:00,0.0,0.0,1.0,0.0
277,0.31120506,0.3326782,-0.5065508,0.9258713,0.44612208,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 05:00:00,0.0,0.0,1.0,0.0
381,0.28608805,0.38179109,-0.98906416,0.9258713,0.44612208,-0.59757423,-0.13179988,-0.1718911,False,True,2018-06-16 06:00:00,0.0,0.0,1.0,0.0
583,0.3446943,0.08711372,-0.60305345,0.9143632,0.38486463,-0.1140913,-0.13179988,-0.1718911,False,True,2018-06-16 07:00:00,0.0,0.0,1.0,0.0
892,0.4870235,-0.060224965,-0.6995562,0.85353434,0.44612208,0.5535756,-0.13179988,-0.1718911,False,True,2018-06-16 08:00:00,0.0,0.0,1.0,0.0
1144,0.62935257,-0.20756367,-0.21704286,0.9258713,0.5073796,1.5090299,-0.13179988,-0.1718911,False,True,2018-06-16 09:00:00,0.0,0.0,1.0,0.0
1166,0.7465648,-0.6004668,-0.79605883,0.80585766,0.42315057,2.1766968,-0.13179988,-0.1718911,False,True,2018-06-16 10:00:00,0.0,0.0,1.0,0.0
1330,0.8805217,-0.6004668,-0.12054017,0.85024625,0.5380084,2.752272,-0.13179988,-0.1718911,False,True,2018-06-16 11:00:00,0.0,0.0,1.0,0.0
1525,0.99773395,-0.7478055,-0.5065508,0.832162,0.5533228,3.1091282,-0.13179988,-0.1718911,False,True,2018-06-16 12:00:00,0.0,0.0,1.0,0.0
1704,1.1149462,-1.0424829,-0.5065508,0.82065386,0.47675088,3.2127316,-0.13179988,-0.1718911,False,True,2018-06-16 13:00:00,0.0,0.0,1.0,0.0
1783,1.190297,-0.89514416,0.072465084,0.56254226,0.6298947,3.097617,-0.13179988,-0.1718911,False,True,2018-06-16 14:00:00,0.0,0.0,1.0,0.0
1861,1.248903,-0.8460313,-0.12054017,0.6809119,0.70646656,2.6716914,-0.13179988,-0.1718911,False,True,2018-06-16 15:00:00,0.0,0.0,1.0,0.0
1991,1.2907646,-0.8460313,0.84448636,0.6825559,0.7370953,2.3148348,-0.13179988,-0.1718911,False,True,2018-06-16 16:00:00,0.0,0.0,1.0,0.0
2383,1.2991369,-0.7478055,0.26547045,0.60693085,0.80601,1.5665873,-0.13179988,-0.1718911,False,True,2018-06-16 17:00:00,0.0,0.0,1.0,0.0
2451,1.2656478,-0.6004668,0.55497843,0.6513195,0.85195315,0.76078254,-0.13179988,-0.1718911,False,True,2018-06-16 18:00:00,0.0,0.0,1.0,0.0
2475,1.1986693,-0.502241,-0.31354555,0.9160072,0.85195315,0.0010236745,-0.13179988,-0.1718911,False,True,2018-06-16 19:00:00,0.0,0.0,1.0,0.0
2497,1.0144786,0.08711372,0.6514812,0.5526781,0.95915383,-0.5400167,-0.13179988,-0.1718911,False,True,2018-06-16 20:00:00,0.0,0.0,1.0,0.0
2435,0.9056387,0.28356528,-0.02403749,0.4441726,0.9438394,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 21:00:00,0.0,0.0,1.0,0.0
1995,0.8302878,0.5291298,-0.02403749,0.36032742,0.9744681,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 22:00:00,0.0,0.0,1.0,0.0
1615,0.7716818,0.7255814,-0.12054017,-0.42222753,0.9897825,-0.65513176,-0.13179988,-0.1718911,False,True,2018-06-16 23:00:00,0.0,0.0,1.0,0.0
